\\fs_AppsData_ge3\Apps_Data$\EXSTREAM\ACP\Diffusion\Onbase\NIS_ECM_IBAN-requested_t0_3308_20220125_106480725_5580385.pdf;club;outgoing;exstreamNIS;t0;3308;IBAN-requested;T;F;de;5580385;106480725;Casse;Germaine;2022-01-25
\\fs_AppsData_ge3\Apps_Data$\EXSTREAM\ACP\Diffusion\Onbase\NIS_ECM_IBAN-requested_t0_3308_20220127_106480559_5797553.pdf;club;outgoing;exstreamNIS;t0;3308;IBAN-requested;T;F;fr;5797553;106480559;de la Cancelle-des-prés;Brigitte-Dominique;2022-01-27
\\fs_AppsData_ge3\Apps_Data$\EXSTREAM\ACP\Diffusion\Onbase\NIS_ECM_IBAN-requested_t0_3308_20220201_106482136_6188182.pdf;club;outgoing;exstreamNIS;t0;3308;IBAN-requested;T;F;it;6188182;106482136;Lobina;Federico;2022-02-01
\\fs_AppsData_ge3\Apps_Data$\EXSTREAM\ACP\Diffusion\Onbase\NIS_ECM_IBAN-requested_t0_3308_20220201_106482411_6188224.pdf;club;outgoing;exstreamNIS;t0;3308;IBAN-requested;T;F;de;6188224;106482411;Cancel van Germanique;Constance-Adélaïde;2022-02-01
\\fs_AppsData_ge3\Apps_Data$\EXSTREAM\ACP\Diffusion\Onbase\NIS_ECM_IBAN-requested_t0_3308_20220201_106482417_6188255.pdf;club;outgoing;exstreamNIS;t0;3308;IBAN-requested;T;F;it;6188255;106482417;Bratignole van Italia-Bella;Frédérique;2022-02-01
\\fs_AppsData_ge3\Apps_Data$\EXSTREAM\ACP\Diffusion\Onbase\NIS_ECM_IBAN-requested_t0_3308_20220203_000636432_6458494.pdf;club;outgoing;exstreamNIS;t0;3308;IBAN-requested;T;F;fr;6458494;000636432;Besse;Georges;2022-02-03
\\fs_AppsData_ge3\Apps_Data$\EXSTREAM\ACP\Diffusion\Onbase\NIS_ECM_IBAN-requested_t0_3308_20220203_106482641_6458599.pdf;club;outgoing;exstreamNIS;t0;3308;IBAN-requested;T;F;fr;6458599;106482641;NorerCommFeb3;Katia;2022-02-03
\\fs_AppsData_ge3\Apps_Data$\EXSTREAM\ACP\Diffusion\Onbase\NIS_ECM_IBAN-requested_t0_3308_20220203_106481442_6458662.pdf;club;outgoing;exstreamNIS;t0;3308;IBAN-requested;T;F;de;6458662;106481442;Testperrey;PerresNIS;2022-02-03
\\fs_AppsData_ge3\Apps_Data$\EXSTREAM\ACP\Diffusion\Onbase\NIS_ECM_IBAN-requested_t0_3308_20220203_106481766_6458674.pdf;club;outgoing;exstreamNIS;t0;3308;IBAN-requested;T;F;de;6458674;106481766;Test01;Training;2022-02-03
\\fs_AppsData_ge3\Apps_Data$\EXSTREAM\ACP\Diffusion\Onbase\NIS_ECM_IBAN-requested_t0_3308_20220203_106482136_6461627.pdf;club;outgoing;exstreamNIS;t0;3308;IBAN-requested;T;F;it;6461627;106482136;Lobina;Federico;2022-02-03
